HS6,zero,positive,sigma
848390,0,0,-8.3339958
848410,0,0,-5.8724952
848420,0,0,-4.3506861
848490,0,0,-5.7070503
848610,0,0,-3.5291443
848620,0,0,-6.9534059
848630,0,0,-4.5819077
848640,0,0,-4.7443595
848690,0,0,-4.2826462
848710,1,0,-4.472712
848790,0,0,-4.472712
850110,0,0,-1.9695642
850120,1,0,-10.065408
850131,1,0,-10.065408
850132,1,0,-10.065408
850133,0,0,-11.349189
850134,0,0,-22.131458
850140,1,0,-10.065408
850151,0,0,-4.0803695
850152,0,0,-4.8060265
850153,0,0,-14.511798
850161,0,0,-8.0112219
850162,1,0,-10.065408
850163,0,0,-13.663636
850164,1,0,-10.065408
850211,0,0,-4.7686148
850212,0,0,-9.7212429
850213,1,0,-6.4827862
850220,0,0,-4.9585009
850231,1,0,-6.4827862
850239,1,0,-6.4827862
850240,1,0,-6.4827862
850300,1,0,
850410,0,0,-7.965867
850421,0,0,-9.6405125
850422,0,0,-17.633621
850423,0,0,-7.2835398
850431,1,0,-8.5348253
850432,0,0,-4.0436301
850433,0,0,-7.9289713
850434,0,0,-9.3610392
850440,1,0,-8.5348253
850450,0,0,-4.421423
850490,1,0,-8.5348253
850511,1,0,-6.2538457
850519,1,0,-6.2538457
850520,0,0,-6.2538457
850590,1,0,-6.2538457
850610,0,0,-7.4624357
850630,0,0,-5.3535328
850640,1,0,-6.8169785
850650,0,0,-3.4357114
850660,0,0,-9.5414104
850680,0,0,-4.9600606
850690,0,0,-10.148719
850710,0,0,-9.9966011
850720,0,0,-4.5099859
850730,1,0,-6.9167914
850740,0,0,-6.2437868
850780,1,0,-6.9167914
850790,1,0,-6.9167914
850811,0,0,-4.7524467
850819,0,0,-3.4126019
850860,0,0,-3.2047591
850870,1,0,-3.7899358
850940,0,0,-7.2505169
850980,0,0,-2.3429105
850990,1,0,-4.7967138
851010,1,0,-3.7540574
851020,0,0,-3.7540574
851030,1,0,-3.7540574
851090,1,0,-3.7540574
851110,0,0,-7.6650944
851120,0,0,-15.209793
851130,0,0,-2.7257402
851140,0,0,-9.7112036
851150,0,0,-6.3386621
851180,0,0,-5.5117569
851190,0,0,-7.1458588
851210,1,0,-7.3870459
851220,0,0,-7.7277002
851230,0,0,-9.6637487
851240,0,0,-8.647748
851290,0,0,-3.5089865
851310,1,0,-7.0270824
851390,0,0,-7.0270824
851410,1,0,-7.3486681
851420,0,0,-7.3486681
851430,1,0,-7.3486681
851440,1,0,-7.3486681
851490,1,0,-7.3486681
851511,0,0,-2.6214576
851519,1,0,-4.3177052
851521,1,0,-4.3177052
851529,1,0,-4.3177052
851531,0,0,-6.1757565
851539,0,0,-4.6845303
851580,0,0,-5.0820112
851590,0,0,-3.0247707
851610,0,0,-3.2050343
851621,1,0,-4.5522614
851629,1,0,-4.5522614
851631,1,0,-4.5522614
851632,1,0,-4.5522614
851633,1,0,-4.5522614
851640,1,0,-4.5522614
851650,0,0,-2.6675198
851660,0,0,-6.6526861
851671,0,0,-5.1933432
851672,0,0,-5.0427227
851679,1,0,-4.5522614
851680,1,0,-4.5522614
851690,1,0,-4.5522614
851711,1,0,-6.7340598
851712,0,0,-8.9039278
851718,1,0,-6.7340598
851761,0,0,-7.6662626
851762,0,0,-3.6319895
851769,1,0,-6.7340598
851770,1,0,-6.7340598
851810,0,0,-6.5043259
851821,1,0,-4.9376631
851822,1,0,-4.9376631
851829,1,0,-4.9376631
851830,1,0,-4.9376631
851840,1,0,-4.9376631
851850,0,0,-3.3709998
851890,1,0,-4.9376631
851920,0,0,-3.019619
851930,1,0,-2.6805797
851950,1,0,-2.6805797
851981,0,0,-2.3415401
851989,1,0,-2.6805797
852110,1,0,-7.0933018
852190,0,0,-7.0933018
852210,0,0,-6.9278402
852290,1,0,-6.9278402
852321,0,0,-7.3802586
852329,0,0,-8.6519547
852340,0,0,-5.9210558
852351,1,0,-10.293899
852352,0,0,-19.222326
852359,1,0,-10.293899
852380,1,0,-10.293899
852550,0,0,-6.1535735
852560,0,0,-8.8572807
852580,1,0,-7.5054274
852610,1,0,-7.4029951
852691,1,0,-7.4029951
852692,0,0,-7.4029951
852712,1,0,-4.5590591
852713,0,0,-6.368063
852719,1,0,-4.5590591
852721,0,0,-5.8239818
852729,0,0,-3.5361371
852791,0,0,-3.2920308
852792,1,0,-4.5590591
852799,0,0,-3.7750835
852841,1,0,-6.3465376
852849,0,0,-2.9335637
852851,1,0,-6.3465376
852859,0,0,-2.8840287
852861,0,0,-4.5277715
852869,1,0,-6.3465376
852871,0,0,-12.493414
852872,0,0,-8.8939114
852873,1,0,-6.3465376
852910,0,0,-5.0862484
852990,0,0,-3.5471001
853010,0,0,-19.964596
853080,1,0,-19.964596
853090,1,0,-19.964596
853110,0,0,-6.1404557
853120,1,0,-7.4935675
853180,0,0,-1.551542
853190,0,0,-14.788704
853210,1,0,-2.8410051
853221,1,0,-2.8410051
853222,0,0,-2.8410051
853223,1,0,-2.8410051
853224,1,0,-2.8410051
853225,1,0,-2.8410051
853229,1,0,-2.8410051
853230,1,0,-2.8410051
853290,1,0,-2.8410051
853310,1,0,-5.4547987
853321,1,0,-5.4547987
853329,0,0,-5.4547987
853331,0,1,-5.4547987
853339,1,0,-5.4547987
853340,1,0,-5.4547987
853390,1,0,-5.4547987
853400,1,0,
853510,1,0,-7.6807089
853521,0,0,-9.7411737
853529,0,0,-9.1457148
853530,0,0,-6.9393592
853540,0,0,-6.6865344
853590,0,0,-5.8907619
853610,1,0,-3.4646609
853620,0,0,-2.4032681
853630,0,0,-2.1889195
853641,0,0,-2.874769
853649,0,0,-3.5004129
853650,0,0,-3.876936
853661,0,0,-5.2477784
853669,1,0,-3.4646609
853670,0,0,-4.1605415
853690,1,0,-3.4646609
853710,1,0,-5.1897931
853720,0,0,-5.1897931
853810,0,0,-4.1899791
853890,0,0,-2.8107712
853910,1,0,-7.2547812
853921,0,0,-6.2482758
853922,0,0,-11.303081
853929,0,0,-8.2180843
853931,0,0,-6.5212851
853932,0,0,-7.7363577
853939,1,0,-7.2547812
853941,1,0,-7.2547812
853949,0,0,-3.5016046
853990,1,0,-7.2547812
854011,0,0,-8.7793875
854012,1,0,-13.583126
854020,0,0,-21.409544
854040,1,0,-13.583126
854050,1,0,-13.583126
854060,1,0,-13.583126
854071,0,0,-11.093412
854072,1,0,-13.583126
854079,1,0,-13.583126
854081,0,0,-13.050159
854089,1,0,-13.583126
854091,1,0,-13.583126
854099,1,0,-13.583126
854110,0,0,-34.674412
854121,1,0,-31.690201
854129,1,0,-31.690201
854130,0,0,-31.954678
854140,1,0,-31.690201
854150,1,0,-31.690201
854160,0,0,-20.630175
854190,0,0,-39.501541
854231,1,0,-28.105183
854232,1,0,-28.105183
854233,1,0,-28.105183
854239,1,0,-28.105183
854290,0,0,-28.105183
854310,1,0,-11.680922
854320,0,0,-5.2247062
854330,1,0,-11.680922
854370,1,0,-11.680922
854390,0,0,-18.137136
854411,0,0,-9.2322292
854419,0,0,-8.3370676
854420,0,0,-4.5563583
854430,1,0,-7.735919
854442,0,0,-1.7969337
854449,0,0,-10.48314
854460,0,0,-8.6558867
854470,0,0,-11.089817
854511,1,0,-5.5263634
854519,0,1,-5.5263634
854520,0,0,-4.6955009
854590,0,0,-6.3572259
854610,1,0,-7.5705194
854620,0,0,-8.3480673
854690,0,0,-6.7929711
854710,0,0,-4.7487445
854720,0,0,-3.5447779
854790,0,0,-6.103847
854810,1,0,
854890,1,0,
860110,1,0,
860120,1,0,
860210,1,0,
860290,1,0,
860310,0,0,-33.572735
860390,1,0,-33.572735
860400,0,0,-17.769537
860500,0,0,-11.390731
860610,0,0,-39.102119
860630,0,0,-19.897387
860691,0,0,-41.540165
860692,1,0,-32.572552
860699,0,0,-29.75054
860711,0,0,-17.661377
860712,1,0,-24.380144
860719,0,0,-34.722584
860721,0,0,-33.647064
860729,0,0,-10.460534
860730,0,0,-32.416336
860791,0,0,-18.943802
860799,0,0,-22.809309
860800,0,0,-21.929182
860900,0,0,-5.7609935
870110,1,0,-17.854687
870120,0,0,-23.930622
870130,0,0,-6.6527214
870190,0,0,-22.980715
870210,0,0,-10.922029
870290,0,0,-5.6091366
870310,1,0,-9.7715836
870321,0,0,-11.114383
870322,0,0,-10.666825
870323,0,0,-9.4088907
870324,0,0,-7.4445114
870331,0,0,-16.794338
870332,0,0,-7.5642786
870333,0,0,-7.0431395
870390,0,0,-8.1363058
870410,0,0,-12.023431
870421,0,0,-15.250372
870422,0,0,-14.024344
870423,0,0,-15.220278
870431,0,0,-13.918557
870432,0,0,-17.212238
870490,0,0,-9.9733696
870510,0,0,-13.328407
870520,0,0,-5.3080196
870530,0,0,-12.824417
870540,0,0,-5.7955251
870590,1,0,-9.3140926
870600,0,0,-4.5730052
870710,1,0,-7.0369444
870790,0,0,-7.0369444
870810,1,0,-7.4398775
870821,1,0,-7.4398775
870829,0,0,-5.9196086
870830,0,0,-10.390442
870840,0,0,-7.7956676
870850,0,0,-6.1125526
870870,0,0,-11.001152
870880,0,0,-7.238081
870891,0,0,-6.0785718
870892,0,0,-6.654891
870893,0,0,-7.8228178
870894,0,0,-6.0957537
870895,0,0,-8.1566534
870899,0,0,-6.0123363
870911,0,0,-11.351811
870919,1,0,-9.7255745
870990,0,0,-8.0993366
871000,1,0,
871110,1,0,-4.148582
871120,0,0,-3.8685446
871130,0,0,-2.7398262
871140,0,0,-4.8607183
871150,0,0,-5.0767756
871190,0,0,-4.1970444
871200,0,0,-16.835045
871310,1,0,
871390,1,0,
871411,0,0,-7.5863113
871419,0,0,-4.098206
871420,1,0,-4.4511013
871491,0,1,-4.4511013
871492,0,0,-2.8909147
871493,1,0,-4.4511013
871494,0,0,-3.2289734
871495,1,0,-4.4511013
871496,1,0,-4.4511013
871499,1,0,-4.4511013
871500,0,1,
871610,0,0,-26.500187
871620,0,0,-14.462577
871631,0,0,-9.4950285
871639,0,0,-11.130773
871640,1,0,-12.551584
871680,0,0,-4.8895831
871690,0,0,-8.831358
880100,1,0,
880211,1,0,-14.442933
880212,0,0,-14.442933
880220,1,0,-14.442933
880230,0,1,-14.442933
880240,1,0,-14.442933
880260,1,0,-14.442933
880310,1,0,-18.781673
880320,1,0,-18.781673
880330,0,0,-25.829803
880390,0,0,-11.733544
880400,0,0,-12.731387
880510,1,0,
880521,1,0,
880529,1,0,
890110,1,0,-10.894217
890120,1,0,-10.894217
890130,1,0,-10.894217
890190,0,0,-10.894217
890200,1,0,
890310,0,0,-3.1833525
890391,0,0,-10.365242
890392,0,0,-18.465685
890399,0,0,-6.0510459
890400,1,0,
890510,0,0,-12.101054
890520,1,0,-12.101054
890590,1,0,-12.101054
890610,1,0,
890690,1,0,
890710,1,0,-17.090876
890790,0,0,-17.090876
890800,1,0,
900110,0,0,-4.9959435
900120,1,0,-4.9959435
900130,0,1,-4.9959435
900140,1,0,-4.9959435
900150,1,0,-4.9959435
900190,1,0,-4.9959435
900211,0,0,-4.1711607
900219,0,0,-6.2813306
900220,1,0,-5.2262459
900290,1,0,-5.2262459
900311,1,0,-2.4257009
900319,0,0,-2.4257009
900390,1,0,-2.4257009
900410,0,0,-2.4722397
900490,1,0,-2.4722397
900510,1,0,
900580,1,0,
900590,1,0,
900610,0,0,-16.338102
900630,1,0,-9.5409775
900640,1,0,-9.5409775
900651,0,0,-7.613657
900652,1,0,-9.5409775
900653,0,0,-6.2314291
900659,0,0,-5.3854599
900661,0,0,-16.778996
900669,0,0,-4.898222
900691,1,0,-9.5409775
900699,1,0,-9.5409775
900711,0,0,-15.173866
900719,1,0,-11.770466
900720,1,0,-11.770466
900791,0,0,-8.3670664
900792,1,0,-11.770466
900810,0,0,-8.5491419
900820,1,0,-20.568552
900830,0,0,-3.764637
900840,0,0,-49.391876
900890,1,0,-20.568552
901010,0,0,-5.0894608
901050,1,0,-5.0894608
901060,1,0,-5.0894608
901090,1,0,-5.0894608
901110,1,0,
901120,1,0,
901180,1,0,
901190,1,0,
901210,1,0,
901290,1,0,
901310,0,0,-12.507669
901320,1,0,-11.58023
901380,0,1,-11.58023
901390,0,0,-10.65279
901410,0,0,-9.3140907
901420,0,0,-10.090219
901480,0,0,-10.44074
901490,1,0,-9.94835
901510,1,0,-5.011127
901520,1,0,-5.011127
901530,1,0,-5.011127
901540,1,0,-5.011127
901580,1,0,-5.011127
901590,0,0,-5.011127
901600,1,0,
901710,0,0,-3.4192295
901720,1,0,-6.3125315
901730,0,0,-8.7909193
901780,0,0,-6.7274451
901790,1,0,-6.3125315
901811,1,0,-4.3722296
901812,1,0,-4.3722296
901813,1,0,-4.3722296
901814,1,0,-4.3722296
901819,1,0,-4.3722296
901820,1,0,-4.3722296
901831,0,0,-6.0822215
901832,0,0,-3.8653536
901839,1,0,-4.3722296
901841,1,0,-4.3722296
901849,0,0,-3.8421254
901850,1,0,-4.3722296
901890,0,0,-3.6992178
901910,1,0,
901920,1,0,
902000,0,0,-7.5406504
902110,1,0,-11.538028
902121,0,0,-5.570128
902129,0,0,-16.512917
902131,1,0,-11.538028
902139,1,0,-11.538028
902140,0,0,-7.1771069
902150,1,0,-11.538028
902190,0,0,-16.891958
902212,0,0,-6.1192608
902213,0,0,-11.652869
902214,0,0,-3.419374
902219,1,0,-7.0638347
902221,1,0,-7.0638347
902229,1,0,-7.0638347
902230,1,0,-7.0638347
902290,1,0,-7.0638347
902300,1,0,
902410,1,0,-5.1532807
902480,0,0,-5.1532807
902490,1,0,-5.1532807
902511,0,0,-7.9229708
902519,0,0,-6.5984325
902580,0,0,-8.1529646
902590,0,0,-6.3296471
902610,0,0,-2.0484183
902620,0,0,-2.7762415
902680,0,0,-9.4007311
902690,1,0,-4.741797
902710,1,0,-14.424337
902720,0,0,-22.209194
902730,0,0,-12.9253
902750,0,0,-17.191916
902780,0,0,-5.3709388
902790,1,0,-14.424337
902810,0,0,-8.6321735
902820,0,0,-6.2432828
902830,0,0,-4.1890383
902890,0,0,-6.7311826
902910,1,0,-5.6979818
902920,0,0,-5.4703674
902990,0,0,-5.9255958
903010,1,0,-8.42803
903020,0,0,-3.3659635
903031,0,0,-8.4178162
903032,1,0,-8.42803
903033,1,0,-8.42803
903039,1,0,-8.42803
903040,0,0,-13.500312
903082,1,0,-8.42803
903084,1,0,-8.42803
903089,1,0,-8.42803
903090,1,0,-8.42803
903110,0,0,-6.0695963
903120,1,0,-5.5148649
903141,1,0,-5.5148649
903149,1,0,-5.5148649
903180,0,0,-4.8047361
903190,0,0,-5.6702628
903210,0,0,-2.7966855
903220,1,0,-4.2157664
903281,1,0,-4.2157664
903289,0,0,-4.1062303
903290,0,0,-5.7443833
903300,0,0,-4.105082
910111,0,0,-13.183624
910119,1,0,-9.9064913
910121,0,0,-12.312179
910129,0,0,-11.675479
910191,0,0,-6.3997116
910199,0,0,-5.9614635
910211,1,0,-7.3128319
910212,1,0,-7.3128319
910219,1,0,-7.3128319
910221,0,0,-5.8920178
910229,0,0,-8.7336454
910291,1,0,-7.3128319
910299,1,0,-7.3128319
910310,0,1,
910390,1,0,
910400,1,0,
910511,1,0,
910519,1,0,
910521,1,0,
910529,1,0,
910591,1,0,
910599,1,0,
910610,1,0,
910690,1,0,
910700,0,0,-4.8608665
910811,0,0,-9.0852804
910812,1,0,-10.511084
910819,1,0,-10.511084
910820,0,0,-11.936888
910890,1,0,-10.511084
910911,1,0,-6.2301354
910919,0,0,-6.2301354
910990,1,0,-6.2301354
911011,1,0,-9.4647045
911012,1,0,-9.4647045
911019,1,0,-9.4647045
911090,0,0,-9.4647045
911110,1,0,
911120,0,1,
911180,1,0,
911190,1,0,
911220,0,0,-6.9818683
911290,1,0,-6.9818683
911310,0,0,-6.9344673
911320,1,0,-6.9344673
911390,1,0,-6.9344673
911410,1,0,
911420,1,0,
911430,1,0,
911440,0,1,
911490,0,1,
920110,1,0,-4.3214273
920120,0,0,-4.3214273
920190,1,0,-4.3214273
920210,1,0,-6.159667
920290,0,0,-6.159667
920510,0,0,-13.019333
920590,1,0,-13.019333
920600,1,0,
920710,1,0,-10.96628
920790,0,0,-10.96628
920810,1,0,
920890,1,0,
920930,1,0,-5.7015839
920991,0,1,-5.7015839
920992,0,0,-5.6793571
920994,0,0,-5.7238111
920999,1,0,-5.7015839
930111,0,0,-13.644111
930119,0,0,-13.646034
930120,0,0,-13.350994
930190,0,0,-13.484503
930200,1,0,
930310,1,0,
930320,1,0,
930330,1,0,
930390,1,0,
930400,0,0,-4.8508115
930510,0,0,-11.123857
930521,1,0,-11.123857
930529,1,0,-11.123857
930591,1,0,-11.123857
930599,1,0,-11.123857
930621,1,0,-9.2321434
930629,1,0,-9.2321434
930630,0,0,-4.5565834
930690,0,0,-13.907702
930700,1,0,
940110,1,0,-9.0422068
940120,0,0,-8.5703659
940130,0,0,-8.7281017
940140,0,0,-12.632423
940151,0,0,-10.004959
940159,0,0,-9.9771175
940161,0,0,-9.4385357
940169,0,0,-10.060789
940171,0,0,-7.3398867
940179,0,0,-9.7045965
940180,0,0,-8.7563486
940190,0,0,-4.2511544
940210,1,0,
940290,1,0,
940310,0,0,-5.9984212
940320,0,0,-5.9370093
940330,0,0,-7.2130613
940340,0,0,-13.422203
940350,0,0,-7.3962469
940360,0,0,-7.5509243
940370,0,0,-6.1571593
940381,0,0,-4.4495354
940389,0,0,-4.3669839
940390,0,0,-9.0438805
940410,0,0,-8.7372875
940421,0,0,-14.420295
940429,0,0,-10.44702
940430,1,0,-10.05389
940490,0,0,-6.6109586
940510,0,0,-2.9330208
940520,1,0,-5.399188
940530,0,0,-8.2140722
940540,0,0,-3.9874959
940550,0,0,-6.1913047
940560,0,0,-7.3822289
940591,0,0,-3.879848
940592,0,0,-6.1880364
940599,0,0,-4.4174957
940600,0,0,-7.8092003
950300,0,0,-2.885869
950410,0,0,-5.6112771
950420,0,0,-12.541122
950430,0,0,-2.8249936
950440,0,0,-4.7897902
950490,0,0,-3.1678929
950510,0,0,-3.0656939
950590,1,0,-3.0656939
950611,1,0,-7.7046185
950612,1,0,-7.7046185
950619,1,0,-7.7046185
950621,0,0,-8.433012
950629,0,0,-5.1681376
950631,0,0,-14.184023
950632,0,0,-7.6905642
950639,1,0,-7.7046185
950640,0,0,-6.326808
950651,1,0,-7.7046185
950659,0,0,-3.1856627
950661,0,0,-14.673614
950662,1,0,-7.7046185
950669,1,0,-7.7046185
950670,1,0,-7.7046185
950691,0,0,-6.0199342
950699,0,0,-3.659812
950710,1,0,-2.8061447
950720,0,0,-2.8061447
950730,1,0,-2.8061447
950790,1,0,-2.8061447
950810,1,0,
950890,1,0,
960110,1,0,
960190,1,0,
960200,0,0,-3.3649945
960310,0,0,-12.541618
960321,0,0,-3.994637
960329,1,0,-6.5779138
960330,1,0,-6.5779138
960340,1,0,-6.5779138
960350,1,0,-6.5779138
960390,0,0,-3.1974859
960400,1,0,
960500,1,0,
960610,1,0,
960621,1,0,
960622,1,0,
960629,1,0,
960630,1,0,
960711,1,0,
960719,1,0,
960720,1,0,
960810,0,0,-.63941085
960820,1,0,-4.5857863
960831,0,0,-3.9381351
960839,0,0,-4.0586314
960840,0,0,-4.2415962
960850,0,0,-3.2438226
960860,1,0,-4.5857863
960891,0,0,-8.8646145
960899,0,0,-7.1142931
960910,0,0,-2.1951728
960920,0,0,-4.7463384
960990,0,0,-3.2823715
961000,0,0,-3.5387506
961100,0,0,-1.2224908
961210,0,0,-1.5688934
961220,0,0,-2.7805219
961310,0,0,-9.0984077
961320,1,0,-5.5335774
961380,1,0,-5.5335774
961390,0,0,-1.9687474
961400,0,0,-3.6692519
961511,0,1,
961519,0,1,
961590,1,0,
961610,0,0,-2.8429713
961620,1,0,-2.8429713
961700,0,0,-1.6351635
961800,0,0,-1.7437449
970110,1,0,
970190,1,0,
970200,0,0,-12.198224
970300,0,0,-10.982706
970400,0,0,-6.2964344
970500,1,0,
970600,1,0,
